clip	duration[ms]
common_voice_en_42550621.mp3	5652
common_voice_en_42038916.mp3	3240
common_voice_en_42039007.mp3	5328
common_voice_en_41992247.mp3	11952
common_voice_en_41960728.mp3	8028
common_voice_en_42420683.mp3	7380
common_voice_en_42358739.mp3	7236
common_voice_en_41915061.mp3	7776
common_voice_en_42513132.mp3	5220
common_voice_en_42061885.mp3	5040
common_voice_en_42670699.mp3	4896
common_voice_en_42600575.mp3	7380
common_voice_en_41993535.mp3	6840
common_voice_en_41936940.mp3	5796
common_voice_en_42461450.mp3	6336
common_voice_en_42595800.mp3	5040
common_voice_en_42474980.mp3	6696
common_voice_en_42042383.mp3	4320
common_voice_en_42487699.mp3	5328
common_voice_en_41980273.mp3	6876
common_voice_en_42431215.mp3	9216
common_voice_en_42689848.mp3	5940
common_voice_en_42212109.mp3	9648
common_voice_en_42657242.mp3	6300
common_voice_en_42099553.mp3	6156
common_voice_en_42558146.mp3	8460
common_voice_en_42474640.mp3	7740
common_voice_en_42555822.mp3	4392
common_voice_en_42487705.mp3	4896
common_voice_en_41917391.mp3	7128
common_voice_en_42128351.mp3	5400
common_voice_en_42591988.mp3	6408
common_voice_en_42686331.mp3	7560
common_voice_en_41980418.mp3	5868
common_voice_en_42546252.mp3	7020
common_voice_en_42675122.mp3	8460
common_voice_en_42625598.mp3	5580
common_voice_en_42485884.mp3	4896
common_voice_en_42033822.mp3	6516
common_voice_en_41929276.mp3	3888
common_voice_en_42581251.mp3	6408
common_voice_en_42483870.mp3	5400
common_voice_en_42455443.mp3	5976
common_voice_en_42635750.mp3	4968
common_voice_en_42493943.mp3	6120
common_voice_en_42600631.mp3	4392
common_voice_en_42423162.mp3	3960
common_voice_en_41941999.mp3	5400
common_voice_en_41928518.mp3	5868
common_voice_en_42359018.mp3	7668
common_voice_en_42578940.mp3	8532
common_voice_en_42543594.mp3	4464
common_voice_en_42484310.mp3	3600
common_voice_en_42556239.mp3	5220
common_voice_en_41917423.mp3	7308
common_voice_en_42469349.mp3	4896
common_voice_en_41923230.mp3	3636
common_voice_en_42119552.mp3	11016
common_voice_en_42170123.mp3	6228
common_voice_en_42670680.mp3	4896
common_voice_en_42462576.mp3	6336
common_voice_en_42637374.mp3	5868
common_voice_en_42657256.mp3	4644
common_voice_en_42553299.mp3	9360
common_voice_en_42387477.mp3	3420
common_voice_en_41928617.mp3	7488
common_voice_en_42496062.mp3	5832
common_voice_en_42635778.mp3	5256
common_voice_en_42544630.mp3	3780
common_voice_en_42455525.mp3	5580
common_voice_en_41917253.mp3	6516
common_voice_en_42501998.mp3	8640
common_voice_en_41961951.mp3	5616
common_voice_en_42687867.mp3	7560
common_voice_en_42126439.mp3	4716
common_voice_en_42415105.mp3	6300
common_voice_en_42022085.mp3	4140
common_voice_en_42479107.mp3	5436
common_voice_en_42246793.mp3	7956
common_voice_en_42479159.mp3	3276
common_voice_en_42516524.mp3	5148
common_voice_en_41984174.mp3	4896
common_voice_en_41986041.mp3	9648
common_voice_en_42120112.mp3	8352
common_voice_en_41917298.mp3	5400
common_voice_en_41936040.mp3	4284
common_voice_en_42496655.mp3	7056
common_voice_en_42600613.mp3	5688
common_voice_en_42488077.mp3	4356
common_voice_en_42150911.mp3	8676
common_voice_en_42581259.mp3	5616
common_voice_en_42564143.mp3	8460
common_voice_en_41925179.mp3	4608
common_voice_en_42479132.mp3	5508
common_voice_en_42364934.mp3	9900
common_voice_en_41958341.mp3	4392
common_voice_en_42586443.mp3	7848
common_voice_en_41924967.mp3	5400
common_voice_en_42124360.mp3	5328
common_voice_en_42328140.mp3	12276
common_voice_en_42600627.mp3	10260
common_voice_en_41928630.mp3	9720
common_voice_en_41927094.mp3	5976
common_voice_en_42674736.mp3	4500
common_voice_en_42496699.mp3	6120
common_voice_en_41929466.mp3	4968
common_voice_en_42429143.mp3	4716
common_voice_en_41944856.mp3	6408
common_voice_en_42484306.mp3	5760
common_voice_en_42111356.mp3	4860
common_voice_en_42132462.mp3	5400
common_voice_en_42484041.mp3	6408
common_voice_en_42469365.mp3	6696
common_voice_en_42521990.mp3	6660
common_voice_en_42218918.mp3	5112
common_voice_en_42376169.mp3	6768
common_voice_en_42485813.mp3	5076
common_voice_en_41917426.mp3	7848
common_voice_en_42353358.mp3	4896
common_voice_en_41921835.mp3	4356
common_voice_en_42674282.mp3	14148
common_voice_en_41915023.mp3	7128
common_voice_en_42408778.mp3	7236
common_voice_en_42411733.mp3	7488
common_voice_en_42387582.mp3	5040
common_voice_en_42593525.mp3	4428
common_voice_en_42600734.mp3	7344
common_voice_en_42559385.mp3	4860
common_voice_en_42652553.mp3	4680
common_voice_en_42428974.mp3	4500
common_voice_en_42657475.mp3	5472
common_voice_en_41928965.mp3	6048
common_voice_en_42669304.mp3	6876
common_voice_en_42009516.mp3	4320
common_voice_en_42093690.mp3	6840
common_voice_en_42575153.mp3	7236
common_voice_en_41927968.mp3	4608
common_voice_en_42295886.mp3	7920
common_voice_en_42494907.mp3	9360
common_voice_en_41948196.mp3	6876
common_voice_en_42061891.mp3	9900
common_voice_en_42657468.mp3	5580
common_voice_en_42048467.mp3	7920
common_voice_en_42504442.mp3	6408
common_voice_en_42429341.mp3	4788
common_voice_en_42218767.mp3	4356
common_voice_en_42124049.mp3	5796
common_voice_en_42455523.mp3	6408
common_voice_en_41984580.mp3	5076
common_voice_en_42478931.mp3	4356
common_voice_en_42511329.mp3	7524
common_voice_en_42687520.mp3	5724
common_voice_en_42527196.mp3	6120
common_voice_en_42486740.mp3	2340
common_voice_en_42110102.mp3	7056
common_voice_en_42435486.mp3	6840
common_voice_en_41991323.mp3	6660
common_voice_en_42034042.mp3	5724
common_voice_en_42502287.mp3	3096
common_voice_en_41986293.mp3	5904
common_voice_en_42172103.mp3	8100
common_voice_en_42488156.mp3	6480
common_voice_en_42470959.mp3	9432
common_voice_en_42357931.mp3	4896
common_voice_en_42177039.mp3	6948
common_voice_en_42429157.mp3	4716
common_voice_en_41917504.mp3	7380
common_voice_en_41945126.mp3	4248
common_voice_en_41992303.mp3	6192
common_voice_en_42148456.mp3	9000
common_voice_en_42629080.mp3	8388
common_voice_en_42620078.mp3	8568
common_voice_en_42356418.mp3	4320
common_voice_en_42119550.mp3	8748
common_voice_en_42628915.mp3	6084
common_voice_en_41928693.mp3	6588
common_voice_en_42681015.mp3	6048
common_voice_en_42586435.mp3	9288
common_voice_en_42169832.mp3	5076
common_voice_en_41933738.mp3	10908
common_voice_en_42510708.mp3	8388
common_voice_en_42484740.mp3	8100
common_voice_en_41993515.mp3	7200
common_voice_en_42516884.mp3	8388
common_voice_en_42510792.mp3	5508
common_voice_en_42182440.mp3	10800
common_voice_en_42162377.mp3	5580
common_voice_en_42546231.mp3	8136
common_voice_en_42589120.mp3	5436
common_voice_en_42652856.mp3	5148
common_voice_en_42641394.mp3	4320
common_voice_en_41992322.mp3	3672
common_voice_en_41924908.mp3	8316
common_voice_en_41971290.mp3	7164
common_voice_en_42218623.mp3	9396
common_voice_en_42550104.mp3	4608
common_voice_en_42691369.mp3	6408
common_voice_en_42113102.mp3	4140
common_voice_en_42626565.mp3	4680
common_voice_en_42622299.mp3	6012
common_voice_en_41928570.mp3	5400
common_voice_en_42324755.mp3	11448
common_voice_en_42693164.mp3	4464
common_voice_en_41942765.mp3	4212
common_voice_en_41921394.mp3	3528
common_voice_en_42687539.mp3	6156
common_voice_en_41969908.mp3	10260
common_voice_en_42438051.mp3	3456
common_voice_en_41917415.mp3	9468
common_voice_en_42595382.mp3	2340
common_voice_en_42048469.mp3	8568
common_voice_en_41944684.mp3	5688
common_voice_en_42244906.mp3	9216
common_voice_en_42467932.mp3	8100
common_voice_en_41913819.mp3	6840
common_voice_en_42544650.mp3	2664
common_voice_en_42498934.mp3	4140
common_voice_en_42496099.mp3	6660
common_voice_en_42488088.mp3	7308
common_voice_en_42596688.mp3	5364
common_voice_en_41980320.mp3	4968
common_voice_en_42021147.mp3	5256
common_voice_en_41912092.mp3	7236
common_voice_en_42407673.mp3	7776
common_voice_en_42462533.mp3	9072
common_voice_en_42670720.mp3	4860
common_voice_en_42142947.mp3	5328
common_voice_en_42693252.mp3	6480
common_voice_en_41962125.mp3	3060
common_voice_en_42422911.mp3	10620
common_voice_en_42284370.mp3	8928
common_voice_en_42304469.mp3	8460
common_voice_en_42586421.mp3	7956
common_voice_en_42672898.mp3	5076
common_voice_en_42442495.mp3	5400
common_voice_en_42219160.mp3	4500
common_voice_en_42395206.mp3	6048
common_voice_en_42451718.mp3	3276
common_voice_en_42552024.mp3	6768
common_voice_en_42342340.mp3	6156
common_voice_en_42221249.mp3	5868
common_voice_en_42251509.mp3	6192
common_voice_en_42484008.mp3	7668
common_voice_en_42485865.mp3	4968
common_voice_en_42589395.mp3	5544
common_voice_en_42485504.mp3	3636
common_voice_en_42529500.mp3	7416
common_voice_en_41962649.mp3	5436
common_voice_en_42688262.mp3	2916
common_voice_en_42422992.mp3	8136
common_voice_en_41917274.mp3	5400
common_voice_en_42037940.mp3	5292
common_voice_en_42421034.mp3	8820
common_voice_en_42048466.mp3	7488
common_voice_en_42471853.mp3	5976
common_voice_en_42150869.mp3	7380
common_voice_en_42200325.mp3	6372
common_voice_en_42264315.mp3	10260
common_voice_en_42689897.mp3	5436
common_voice_en_42436978.mp3	4176
common_voice_en_42415909.mp3	8460
common_voice_en_42284449.mp3	10548
common_voice_en_42527822.mp3	6120
common_voice_en_42450631.mp3	6948
common_voice_en_42621245.mp3	6840
common_voice_en_41945212.mp3	6516
common_voice_en_41914135.mp3	7380
common_voice_en_42078835.mp3	5940
common_voice_en_42431442.mp3	7668
common_voice_en_42613007.mp3	6516
common_voice_en_42483858.mp3	7524
common_voice_en_42393547.mp3	7560
common_voice_en_41945182.mp3	4176
common_voice_en_42533406.mp3	5760
common_voice_en_41996864.mp3	4860
common_voice_en_42660219.mp3	5580
common_voice_en_42431441.mp3	5940
common_voice_en_42238652.mp3	10440
common_voice_en_42097161.mp3	7128
common_voice_en_42110024.mp3	10368
common_voice_en_42454972.mp3	4788
common_voice_en_41917156.mp3	9180
common_voice_en_42040143.mp3	8496
common_voice_en_42126495.mp3	5148
common_voice_en_41944854.mp3	6336
common_voice_en_42458965.mp3	9324
common_voice_en_41971291.mp3	4752
common_voice_en_42604262.mp3	5580
common_voice_en_42516461.mp3	8028
common_voice_en_42484138.mp3	6768
common_voice_en_41944456.mp3	7056
common_voice_en_41986353.mp3	4788
common_voice_en_41992285.mp3	3852
common_voice_en_42693397.mp3	3852
common_voice_en_42591457.mp3	6660
common_voice_en_41922384.mp3	4464
common_voice_en_42496673.mp3	9216
common_voice_en_42462752.mp3	5832
common_voice_en_42510778.mp3	7560
common_voice_en_42485753.mp3	3888
common_voice_en_42438044.mp3	5760
common_voice_en_42357659.mp3	7308
common_voice_en_42428797.mp3	4500
common_voice_en_41944812.mp3	5076
common_voice_en_41951793.mp3	10656
common_voice_en_41942038.mp3	6588
common_voice_en_42304269.mp3	4608
common_voice_en_42474642.mp3	8100
common_voice_en_41980283.mp3	4140
common_voice_en_41962151.mp3	4356
common_voice_en_42162449.mp3	5580
common_voice_en_42415936.mp3	8460
common_voice_en_42543608.mp3	3924
common_voice_en_41945095.mp3	7308
common_voice_en_42566262.mp3	6948
common_voice_en_42221251.mp3	4680
common_voice_en_41913622.mp3	7416
common_voice_en_41915057.mp3	10620
common_voice_en_42493985.mp3	2916
common_voice_en_42485711.mp3	3888
common_voice_en_42502607.mp3	12600
common_voice_en_42693222.mp3	4536
common_voice_en_42442456.mp3	10656
common_voice_en_42567689.mp3	9396
common_voice_en_42067979.mp3	5256
common_voice_en_42358893.mp3	6588
common_voice_en_41977873.mp3	6948
common_voice_en_41921799.mp3	8136
common_voice_en_42642656.mp3	8856
common_voice_en_42485769.mp3	7848
common_voice_en_42421042.mp3	5760
common_voice_en_41918283.mp3	5508
common_voice_en_42483925.mp3	7380
common_voice_en_42148377.mp3	7776
common_voice_en_42494010.mp3	4140
common_voice_en_42450306.mp3	4464
common_voice_en_42135283.mp3	4536
common_voice_en_42218986.mp3	4176
common_voice_en_42387476.mp3	5976
common_voice_en_42533431.mp3	8496
common_voice_en_42589488.mp3	5940
common_voice_en_42670697.mp3	5616
common_voice_en_41917433.mp3	8748
common_voice_en_42188286.mp3	4680
common_voice_en_42500622.mp3	4068
common_voice_en_41969884.mp3	6588
common_voice_en_42496096.mp3	12708
common_voice_en_42431431.mp3	8352
common_voice_en_42629174.mp3	6588
common_voice_en_42469438.mp3	5544
common_voice_en_42527905.mp3	4176
common_voice_en_42483874.mp3	7920
common_voice_en_41941963.mp3	9000
common_voice_en_42511458.mp3	6372
common_voice_en_42544649.mp3	5580
common_voice_en_42469301.mp3	3096
common_voice_en_42627764.mp3	6228
common_voice_en_42537593.mp3	13356
common_voice_en_42596665.mp3	7128
common_voice_en_42511033.mp3	5328
common_voice_en_42648917.mp3	6660
common_voice_en_42683108.mp3	5976
common_voice_en_42656957.mp3	5616
common_voice_en_42484028.mp3	8928
common_voice_en_42044166.mp3	4356
common_voice_en_42627828.mp3	5328
common_voice_en_42493984.mp3	3168
common_voice_en_41948418.mp3	3888
common_voice_en_41980456.mp3	4896
common_voice_en_42165180.mp3	6300
common_voice_en_41986375.mp3	5544
common_voice_en_42693182.mp3	7344
common_voice_en_42685404.mp3	4608
common_voice_en_42454996.mp3	7308
common_voice_en_42555764.mp3	5724
common_voice_en_42586548.mp3	7308
common_voice_en_42387578.mp3	5616
common_voice_en_42478141.mp3	7380
common_voice_en_42264370.mp3	8460
common_voice_en_42177700.mp3	7200
common_voice_en_42567727.mp3	7668
common_voice_en_42150952.mp3	6480
common_voice_en_42595750.mp3	8388
common_voice_en_42507549.mp3	11880
common_voice_en_42218807.mp3	8280
common_voice_en_42251896.mp3	4032
common_voice_en_42455771.mp3	5256
common_voice_en_41942001.mp3	8280
common_voice_en_42484122.mp3	7380
common_voice_en_42510065.mp3	3060
common_voice_en_42133095.mp3	9540
common_voice_en_41917247.mp3	7488
common_voice_en_42462828.mp3	6516
common_voice_en_42469215.mp3	6444
common_voice_en_42056823.mp3	6876
common_voice_en_42324837.mp3	6696
common_voice_en_42608260.mp3	5796
common_voice_en_42617520.mp3	6300
common_voice_en_42338975.mp3	10008
common_voice_en_42552208.mp3	7416
common_voice_en_42588841.mp3	5832
common_voice_en_42605243.mp3	6264
common_voice_en_42629930.mp3	7704
common_voice_en_41944769.mp3	6480
common_voice_en_41945124.mp3	7740
common_voice_en_42220524.mp3	6516
common_voice_en_42550062.mp3	6552
common_voice_en_42462808.mp3	4824
common_voice_en_42420702.mp3	4536
common_voice_en_42589535.mp3	7992
common_voice_en_42000582.mp3	5868
common_voice_en_42589756.mp3	5796
common_voice_en_42142245.mp3	4392
common_voice_en_42686114.mp3	4068
common_voice_en_41930886.mp3	4644
common_voice_en_42196776.mp3	7488
common_voice_en_42527996.mp3	4860
common_voice_en_41928643.mp3	7380
common_voice_en_42513135.mp3	13068
common_voice_en_41992270.mp3	5112
common_voice_en_42469339.mp3	4752
common_voice_en_42133045.mp3	8388
common_voice_en_42142130.mp3	5868
common_voice_en_42657254.mp3	3420
common_voice_en_42221538.mp3	6840
common_voice_en_42233038.mp3	9468
common_voice_en_42339931.mp3	4968
common_voice_en_42420714.mp3	3888
common_voice_en_42148850.mp3	3600
common_voice_en_42098811.mp3	8496
common_voice_en_42608123.mp3	7020
common_voice_en_42510776.mp3	5040
common_voice_en_42608314.mp3	4860
common_voice_en_42546228.mp3	9396
common_voice_en_41917383.mp3	7020
common_voice_en_42143723.mp3	7776
common_voice_en_42342917.mp3	9036
common_voice_en_42423087.mp3	7668
common_voice_en_42169741.mp3	4248
common_voice_en_42251286.mp3	6840
common_voice_en_42626274.mp3	4356
common_voice_en_42218928.mp3	6804
common_voice_en_42143724.mp3	4896
common_voice_en_42592008.mp3	5508
common_voice_en_42421165.mp3	6408
common_voice_en_42595055.mp3	6660
common_voice_en_42353357.mp3	3276
common_voice_en_42029831.mp3	5760
common_voice_en_42653004.mp3	10800
common_voice_en_41945409.mp3	6408
common_voice_en_42110041.mp3	6300
common_voice_en_42555618.mp3	5040
common_voice_en_42426455.mp3	7380
common_voice_en_42461408.mp3	7488
common_voice_en_42500613.mp3	4608
common_voice_en_42591992.mp3	5148
common_voice_en_42599360.mp3	11196
common_voice_en_42629150.mp3	7344
common_voice_en_42551700.mp3	6084
common_voice_en_42428949.mp3	4212
common_voice_en_42544673.mp3	5364
common_voice_en_42312719.mp3	4860
common_voice_en_42455325.mp3	5220
common_voice_en_42544670.mp3	4824
common_voice_en_41918531.mp3	4500
common_voice_en_42469247.mp3	4788
common_voice_en_42513119.mp3	6984
common_voice_en_42221991.mp3	5364
common_voice_en_42218832.mp3	6732
common_voice_en_42469259.mp3	7416
common_voice_en_42553266.mp3	7416
common_voice_en_41945230.mp3	5688
common_voice_en_42147619.mp3	7920
common_voice_en_42621334.mp3	8100
common_voice_en_41992221.mp3	5436
common_voice_en_42401315.mp3	5724
common_voice_en_41917355.mp3	8316
common_voice_en_42623566.mp3	4320
common_voice_en_42033817.mp3	4392
common_voice_en_42600576.mp3	5724
common_voice_en_42123896.mp3	5976
common_voice_en_42146441.mp3	4788
common_voice_en_42096999.mp3	4896
common_voice_en_42550928.mp3	4968
common_voice_en_42387427.mp3	4860
common_voice_en_41916028.mp3	5688
common_voice_en_41928421.mp3	5796
common_voice_en_41986379.mp3	5652
common_voice_en_42649930.mp3	2556
common_voice_en_42232384.mp3	8028
common_voice_en_42246834.mp3	5220
common_voice_en_42552218.mp3	5868
common_voice_en_42437000.mp3	4968
common_voice_en_41996858.mp3	5688
common_voice_en_41972720.mp3	5184
common_voice_en_41920862.mp3	6588
common_voice_en_41962983.mp3	7056
common_voice_en_42500617.mp3	4320
common_voice_en_42511051.mp3	9936
common_voice_en_42483883.mp3	6408
common_voice_en_41922380.mp3	6012
common_voice_en_41944645.mp3	5040
common_voice_en_42496358.mp3	5328
common_voice_en_42589429.mp3	8784
common_voice_en_42627781.mp3	7848
common_voice_en_42132355.mp3	8028
common_voice_en_42232762.mp3	4608
common_voice_en_42243913.mp3	10368
common_voice_en_41942011.mp3	5328
common_voice_en_42513109.mp3	3276
common_voice_en_41977208.mp3	3996
common_voice_en_42348634.mp3	5328
common_voice_en_42111286.mp3	6588
common_voice_en_41986036.mp3	7596
common_voice_en_42173561.mp3	4464
common_voice_en_42533759.mp3	7668
common_voice_en_42496029.mp3	7056
common_voice_en_42450302.mp3	4932
common_voice_en_42644937.mp3	5508
common_voice_en_41925149.mp3	3600
common_voice_en_41980503.mp3	3960
common_voice_en_41944853.mp3	3780
common_voice_en_42429176.mp3	4464
common_voice_en_42621358.mp3	8820
common_voice_en_42498929.mp3	4176
common_voice_en_41977883.mp3	7128
common_voice_en_42659672.mp3	6228
common_voice_en_42371481.mp3	5760
common_voice_en_42494106.mp3	5328
common_voice_en_41962136.mp3	5868
common_voice_en_42387549.mp3	4788
common_voice_en_42624217.mp3	4248
common_voice_en_42628856.mp3	6372
common_voice_en_42387595.mp3	7560
common_voice_en_41980229.mp3	4500
common_voice_en_42366849.mp3	8028
common_voice_en_42437274.mp3	4752
common_voice_en_42533435.mp3	6408
common_voice_en_41984616.mp3	4968
common_voice_en_41969895.mp3	6156
common_voice_en_42284451.mp3	5580
common_voice_en_42523846.mp3	5220
common_voice_en_42461313.mp3	9720
common_voice_en_42302121.mp3	5508
common_voice_en_42454763.mp3	4716
common_voice_en_42408770.mp3	4860
common_voice_en_42393552.mp3	7740
common_voice_en_42356713.mp3	6768
common_voice_en_42496989.mp3	5328
common_voice_en_42454337.mp3	2736
common_voice_en_42164318.mp3	5040
common_voice_en_42488081.mp3	3528
common_voice_en_42516235.mp3	3708
common_voice_en_42110072.mp3	5616
common_voice_en_41946354.mp3	7524
common_voice_en_41980287.mp3	5940
common_voice_en_42420689.mp3	5724
common_voice_en_42046273.mp3	4284
common_voice_en_42188072.mp3	6012
common_voice_en_42163081.mp3	5652
common_voice_en_42494393.mp3	5040
common_voice_en_42527855.mp3	6912
common_voice_en_41928329.mp3	4140
common_voice_en_42497013.mp3	8640
common_voice_en_42411777.mp3	3636
common_voice_en_42621281.mp3	7776
common_voice_en_42511410.mp3	5544
common_voice_en_42421914.mp3	3996
common_voice_en_42477090.mp3	5868
common_voice_en_42221328.mp3	8028
common_voice_en_42652556.mp3	7092
common_voice_en_42469435.mp3	5904
common_voice_en_41918473.mp3	7128
common_voice_en_42666867.mp3	5580
common_voice_en_42004505.mp3	6804
common_voice_en_41980395.mp3	5616
common_voice_en_41925105.mp3	5508
common_voice_en_42462829.mp3	4464
common_voice_en_42556314.mp3	5688
common_voice_en_42399898.mp3	7416
common_voice_en_42187960.mp3	7416
common_voice_en_42482728.mp3	7488
common_voice_en_42693740.mp3	3312
common_voice_en_41977874.mp3	9360
common_voice_en_42038896.mp3	3816
common_voice_en_42686110.mp3	3636
common_voice_en_42328584.mp3	5616
common_voice_en_42370952.mp3	10440
common_voice_en_42510064.mp3	4968
common_voice_en_42477114.mp3	6120
common_voice_en_42511667.mp3	6372
common_voice_en_41982426.mp3	8460
common_voice_en_42113100.mp3	5616
common_voice_en_42387501.mp3	4356
common_voice_en_42494016.mp3	4500
common_voice_en_42484261.mp3	6660
common_voice_en_41994092.mp3	5868
common_voice_en_41929047.mp3	6300
common_voice_en_42593521.mp3	5076
common_voice_en_42516525.mp3	5400
common_voice_en_42238574.mp3	6876
common_voice_en_42531942.mp3	5148
common_voice_en_42479134.mp3	3348
common_voice_en_41986339.mp3	3852
common_voice_en_42041476.mp3	5688
common_voice_en_41928900.mp3	5436
common_voice_en_42693661.mp3	5400
common_voice_en_42304453.mp3	5040
common_voice_en_41945152.mp3	3096
common_voice_en_41921737.mp3	5940
common_voice_en_42522577.mp3	9864
common_voice_en_41920844.mp3	4896
common_voice_en_41915046.mp3	5868
common_voice_en_42420751.mp3	4248
common_voice_en_42087019.mp3	6840
common_voice_en_41996823.mp3	6588
common_voice_en_42610874.mp3	4428
common_voice_en_41942381.mp3	7020
common_voice_en_42004499.mp3	6408
common_voice_en_42623555.mp3	6588
common_voice_en_42506602.mp3	7056
common_voice_en_42689860.mp3	3132
common_voice_en_41942039.mp3	8388
common_voice_en_42496077.mp3	2700
common_voice_en_42251500.mp3	4068
common_voice_en_41914987.mp3	6156
common_voice_en_42048435.mp3	5148
common_voice_en_42437005.mp3	3924
common_voice_en_42358560.mp3	4896
common_voice_en_42458973.mp3	9900
common_voice_en_41948192.mp3	7776
common_voice_en_41970694.mp3	8784
common_voice_en_42142830.mp3	7776
common_voice_en_42455809.mp3	5940
common_voice_en_42455752.mp3	7380
common_voice_en_41996872.mp3	7596
common_voice_en_42371573.mp3	4896
common_voice_en_41928586.mp3	8460
common_voice_en_42622352.mp3	7596
common_voice_en_41927937.mp3	5868
common_voice_en_42575120.mp3	2340
common_voice_en_42138949.mp3	13212
common_voice_en_42365576.mp3	10188
common_voice_en_42147698.mp3	8820
common_voice_en_42429308.mp3	3564
common_voice_en_42529706.mp3	8640
common_voice_en_41949223.mp3	7992
common_voice_en_42479104.mp3	6156
common_voice_en_42511422.mp3	6984
common_voice_en_42219046.mp3	6408
common_voice_en_41924916.mp3	7380
common_voice_en_42527773.mp3	7560
common_voice_en_42393612.mp3	8388
common_voice_en_42619589.mp3	5076
common_voice_en_41982490.mp3	9216
common_voice_en_42213594.mp3	6048
common_voice_en_42499479.mp3	4608
common_voice_en_42484038.mp3	5652
common_voice_en_42054222.mp3	9036
common_voice_en_41917310.mp3	4176
common_voice_en_42231697.mp3	7848
common_voice_en_42165266.mp3	5328
common_voice_en_42434725.mp3	1836
common_voice_en_41925613.mp3	6264
common_voice_en_41954882.mp3	4896
common_voice_en_42407651.mp3	9540
common_voice_en_42600712.mp3	8388
common_voice_en_42238766.mp3	8028
common_voice_en_42387462.mp3	5076
common_voice_en_41963000.mp3	7956
common_voice_en_42605535.mp3	5040
common_voice_en_42358873.mp3	6156
common_voice_en_42212202.mp3	11556
common_voice_en_42594847.mp3	11448
common_voice_en_42371564.mp3	4140
common_voice_en_41917387.mp3	6120
common_voice_en_42505982.mp3	10188
common_voice_en_41928571.mp3	6768
common_voice_en_42455071.mp3	6948
common_voice_en_42421041.mp3	6948
common_voice_en_42040235.mp3	9180
common_voice_en_42613428.mp3	4968
common_voice_en_42087098.mp3	6408
common_voice_en_42360449.mp3	7020
common_voice_en_42251635.mp3	6444
common_voice_en_42218885.mp3	8712
common_voice_en_41982425.mp3	8100
common_voice_en_42652939.mp3	7920
common_voice_en_42634072.mp3	3816
common_voice_en_42511734.mp3	4680
common_voice_en_41962089.mp3	3996
common_voice_en_41984587.mp3	6696
common_voice_en_42442494.mp3	6516
common_voice_en_41944848.mp3	7488
common_voice_en_42054224.mp3	6516
common_voice_en_42177715.mp3	4788
common_voice_en_41991269.mp3	8748
common_voice_en_41924948.mp3	5760
common_voice_en_41917524.mp3	3996
common_voice_en_41920814.mp3	3996
common_voice_en_42510180.mp3	2736
common_voice_en_42670705.mp3	5796
common_voice_en_42312633.mp3	5256
common_voice_en_42420709.mp3	3528
common_voice_en_42376165.mp3	5004
common_voice_en_42488067.mp3	6048
common_voice_en_42479144.mp3	4500
common_voice_en_42218755.mp3	6156
common_voice_en_42538079.mp3	8100
common_voice_en_42142203.mp3	3240
common_voice_en_42319817.mp3	6876
common_voice_en_42009525.mp3	6984
common_voice_en_42462531.mp3	8136
common_voice_en_42651550.mp3	6732
common_voice_en_41977896.mp3	8748
common_voice_en_42129178.mp3	4824
common_voice_en_42446806.mp3	7128
common_voice_en_41962717.mp3	4140
common_voice_en_42494383.mp3	5436
common_voice_en_41924016.mp3	7560
common_voice_en_42688021.mp3	4248
common_voice_en_42693763.mp3	6516
common_voice_en_42657173.mp3	6120
common_voice_en_41989885.mp3	5796
common_voice_en_41993607.mp3	7236
common_voice_en_42109965.mp3	9180
common_voice_en_42187842.mp3	8604
common_voice_en_41986314.mp3	6480
common_voice_en_42693676.mp3	5148
common_voice_en_42096990.mp3	4716
common_voice_en_41954116.mp3	4140
common_voice_en_42469221.mp3	3348
common_voice_en_42631362.mp3	8820
common_voice_en_42169451.mp3	9756
common_voice_en_42499472.mp3	7488
common_voice_en_41925144.mp3	6768
common_voice_en_42553615.mp3	7128
common_voice_en_42555816.mp3	5868
common_voice_en_41969891.mp3	6408
common_voice_en_42461412.mp3	11988
common_voice_en_42143199.mp3	4860
common_voice_en_42628863.mp3	7632
common_voice_en_42132400.mp3	7380
common_voice_en_41972715.mp3	4176
common_voice_en_41976112.mp3	6048
common_voice_en_42387428.mp3	4500
common_voice_en_42033240.mp3	6228
common_voice_en_42420741.mp3	6516
common_voice_en_41929444.mp3	6048
common_voice_en_42431214.mp3	5616
common_voice_en_42222389.mp3	4140
common_voice_en_41929146.mp3	6048
common_voice_en_42553610.mp3	6156
common_voice_en_42451748.mp3	5148
common_voice_en_42588833.mp3	4464
common_voice_en_42557956.mp3	5400
common_voice_en_42106096.mp3	10980
common_voice_en_42546257.mp3	7416
common_voice_en_42429161.mp3	3672
common_voice_en_42531662.mp3	6156
common_voice_en_42220645.mp3	4428
common_voice_en_42553609.mp3	5220
common_voice_en_42537226.mp3	3600
common_voice_en_42387442.mp3	7488
common_voice_en_42508576.mp3	8856
common_voice_en_42558591.mp3	8928
common_voice_en_42387508.mp3	3780
common_voice_en_42499481.mp3	6408
common_voice_en_42138660.mp3	4968
common_voice_en_42595426.mp3	6480
common_voice_en_42106098.mp3	7344
common_voice_en_41992237.mp3	5400
common_voice_en_42486741.mp3	5220
common_voice_en_42462680.mp3	7164
common_voice_en_42485552.mp3	8136
common_voice_en_41962244.mp3	7560
common_voice_en_41915027.mp3	9540
